date,amount,transaction_type
2008-11-14,930.705324,withdraw
2008-11-15,389.7317171,stake
2008-11-16,496.8205636,stake
2008-11-17,897.2738867,withdraw
2008-11-18,808.6407297,swap
2008-11-19,13.61974823,withdraw
2008-11-20,326.8589685,stake
2008-11-21,427.5564995,withdraw
2008-11-22,237.4191208,swap
2008-11-23,207.5758997,stake
2008-11-24,47.40666153,stake
2008-11-25,646.9360278,transfer
2008-11-26,269.8851876,transfer
2008-11-27,61.82370665,stake
2008-11-28,238.6695174,stake
2008-11-29,803.8948133,withdraw
2008-11-30,852.9742898,swap
2008-12-01,488.2355827,stake
2008-12-02,421.9099637,swap
2008-12-03,978.0751566,stake
2008-12-04,208.559013,swap
2008-12-05,223.20569,transfer
2008-12-06,298.9485053,stake
2008-12-07,181.0297451,withdraw
2008-12-08,385.5719422,swap
2008-12-09,911.7258847,stake
2008-12-10,619.1943622,transfer
2008-12-11,417.8270831,transfer
2008-12-12,935.0666866,transfer
2008-12-13,57.97959015,transfer
2008-12-14,218.1734161,stake
2008-12-15,570.2297191,withdraw
2008-12-16,619.397097,swap
2008-12-17,49.1619315,withdraw
2008-12-18,409.0083703,swap
2008-12-19,652.6624252,withdraw
2008-12-20,701.0898409,stake
2008-12-21,641.7585035,stake
2008-12-22,327.3575921,swap
2008-12-23,102.5849224,stake
2008-12-24,432.841322,swap
2008-12-25,137.466893,withdraw
2008-12-26,948.1474219,stake
2008-12-27,480.4191574,stake
2008-12-28,324.0865826,swap
2008-12-29,768.6410304,swap
2008-12-30,502.9691067,swap
2008-12-31,316.9336838,swap
2009-01-01,813.848065,transfer
2009-01-02,868.4806295,swap
2009-01-03,676.2780846,transfer
2009-01-04,56.49477818,withdraw
2009-01-05,570.6596514,swap
2009-01-06,765.6619629,transfer
2009-01-07,145.137982,transfer
2009-01-08,236.3840439,transfer
2009-01-09,883.670154,stake
2009-01-10,29.92050463,transfer
2009-01-11,755.1998664,swap
2009-01-12,479.0355596,swap
2009-01-13,452.3044373,swap
2009-01-14,17.02556717,transfer
2009-01-15,821.2042487,transfer
2009-01-16,366.2266516,stake
2009-01-17,545.357975,withdraw
2009-01-18,680.5276795,stake
2009-01-19,705.6032807,swap
2009-01-20,956.4202582,swap
2009-01-21,536.0265537,swap
2009-01-22,405.7223555,stake
2009-01-23,954.1665902,swap
2009-01-24,645.6891327,swap
2009-01-25,305.1688527,swap
2009-01-26,135.1996029,transfer
2009-01-27,844.1289565,withdraw
2009-01-28,368.5597868,transfer
2009-01-29,663.8650242,transfer
2009-01-30,476.1082552,withdraw
2009-01-31,206.940482,withdraw
2009-02-01,605.6697425,stake
2009-02-02,70.07623826,withdraw
2009-02-03,419.2090353,stake
2009-02-04,551.1487903,stake
2009-02-05,441.6865044,transfer
2009-02-06,751.1854535,swap
2009-02-07,829.645705,transfer
2009-02-08,773.5306433,transfer
2009-02-09,48.42481833,withdraw
2009-02-10,202.1874827,withdraw
2009-02-11,541.2414342,stake
2009-02-12,935.47382,stake
2009-02-13,836.6072073,stake
2009-02-14,844.1091633,withdraw
2009-02-15,310.1761118,stake
2009-02-16,435.1534181,stake
2009-02-17,475.9988878,withdraw
2009-02-18,165.7978675,swap
2009-02-19,40.75744894,transfer
2009-02-20,947.4338705,withdraw
2009-02-21,248.3054598,stake
2009-02-22,247.5494147,transfer
2009-02-23,92.54526323,withdraw
2009-02-24,929.2226744,transfer
2009-02-25,583.9397438,transfer
2009-02-26,670.3664886,swap
2009-02-27,912.4611184,stake
2009-02-28,352.1639672,withdraw
2009-03-01,625.292238,stake
2009-03-02,48.41146018,swap
2009-03-03,194.9048029,swap
2009-03-04,832.933347,withdraw
2009-03-05,769.1006728,withdraw
2009-03-06,357.1362645,swap
2009-03-07,383.0425215,withdraw
2009-03-08,538.2188892,transfer
2009-03-09,10.23859464,transfer
2009-03-10,248.8318927,swap
2009-03-11,216.1494905,stake
2009-03-12,257.9781173,withdraw
2009-03-13,807.8467841,withdraw
2009-03-14,286.877118,transfer
2009-03-15,199.6061088,withdraw
2009-03-16,509.2208262,stake
2009-03-17,866.988586,withdraw
2009-03-18,248.9362068,withdraw
2009-03-19,87.75088036,transfer
2009-03-20,362.8406885,withdraw
2009-03-21,750.1753063,swap
2009-03-22,555.1836392,swap
2009-03-23,818.6254359,stake
2009-03-24,959.9962261,stake
2009-03-25,794.735852,stake
2009-03-26,607.7650481,stake
2009-03-27,498.4081722,transfer
2009-03-28,49.66839548,withdraw
2009-03-29,984.478759,transfer
2009-03-30,389.6463113,stake
2009-03-31,160.7059318,withdraw
2009-04-01,670.0417668,swap
2009-04-02,291.4454062,transfer
2009-04-03,589.9204882,withdraw
2009-04-04,590.9002288,swap
2009-04-05,451.2725227,swap
2009-04-06,837.7574294,stake
2009-04-07,272.3173909,swap
2009-04-08,454.1462657,swap
2009-04-09,542.3152073,stake
2009-04-10,666.9884736,withdraw
2009-04-11,786.132132,withdraw
2009-04-12,400.85921,stake
2009-04-13,649.5864747,transfer
2009-04-14,159.1048435,stake
2009-04-15,933.3216195,withdraw
2009-04-16,389.2282184,transfer
2009-04-17,732.2262078,stake
2009-04-18,30.13767106,withdraw
2009-04-19,213.1352715,withdraw
2009-04-20,492.2117189,withdraw
2009-04-21,879.4699431,swap
2009-04-22,531.9825985,swap
2009-04-23,930.5717775,transfer
2009-04-24,488.9589276,transfer
2009-04-25,495.5446058,transfer
2009-04-26,128.5493206,swap
2009-04-27,804.6296817,transfer
2009-04-28,254.4957583,withdraw
2009-04-29,900.6163645,withdraw
2009-04-30,911.7159781,transfer
2009-05-01,943.8770108,transfer
2009-05-02,525.0281842,swap
2009-05-03,680.3228469,withdraw
2009-05-04,780.7307213,stake
2009-05-05,139.7044725,stake
2009-05-06,604.947623,swap
2009-05-07,43.95492229,swap
2009-05-08,502.5904226,swap
2009-05-09,163.2942548,withdraw
2009-05-10,191.0936967,transfer
2009-05-11,371.397091,transfer
2009-05-12,438.112795,swap
2009-05-13,626.9407003,withdraw
2009-05-14,83.68413425,stake
2009-05-15,508.6548436,swap
2009-05-16,190.798879,withdraw
2009-05-17,578.2354233,swap
2009-05-18,641.0305661,withdraw
2009-05-19,561.142164,withdraw
2009-05-20,740.9125554,swap
2009-05-21,342.2531518,transfer
2009-05-22,767.4555257,swap
2009-05-23,438.4394109,transfer
2009-05-24,489.3426533,transfer
2009-05-25,651.621106,stake
2009-05-26,28.17480016,withdraw
2009-05-27,657.4542792,swap
2009-05-28,622.3992976,withdraw
2009-05-29,316.7486456,stake
2009-05-30,94.93634205,transfer
2009-05-31,100.0260954,swap
2009-06-01,923.9915095,withdraw
2009-06-02,692.386528,stake
2009-06-03,135.8315876,transfer
2009-06-04,363.1559376,transfer
2009-06-05,596.558164,withdraw
2009-06-06,837.215988,transfer
2009-06-07,53.22431943,stake
2009-06-08,244.2668002,transfer
2009-06-09,890.8515004,swap
2009-06-10,19.07389468,swap
2009-06-11,209.3851118,withdraw
2009-06-12,959.4339342,stake
2009-06-13,617.2678281,transfer
2009-06-14,269.054653,transfer
2009-06-15,76.32118345,transfer
2009-06-16,37.90942704,swap
2009-06-17,252.2976288,stake
2009-06-18,882.6709614,transfer
2009-06-19,421.7545178,withdraw
2009-06-20,723.1300355,stake
2009-06-21,919.102185,stake
2009-06-22,413.960057,transfer
2009-06-23,199.3645973,swap
2009-06-24,521.9467515,stake
2009-06-25,909.0028502,withdraw
2009-06-26,806.33067,stake
2009-06-27,75.17154493,swap
2009-06-28,695.6470721,withdraw
2009-06-29,576.1785472,swap
2009-06-30,908.3885446,transfer
2009-07-01,131.2566027,stake
2009-07-02,538.6957521,withdraw
2009-07-03,880.6680666,swap
2009-07-04,415.9235489,transfer
2009-07-05,487.1749686,withdraw
2009-07-06,79.75607089,stake
2009-07-07,285.362204,stake
2009-07-08,331.2615827,swap
2009-07-09,945.6712243,withdraw
2009-07-10,289.8406869,transfer
2009-07-11,466.2600479,transfer
2009-07-12,674.5913793,transfer
2009-07-13,170.5615387,swap
2009-07-14,491.5779633,transfer
2009-07-15,741.1536491,withdraw
2009-07-16,868.1866609,swap
2009-07-17,629.9966819,stake
2009-07-18,672.3629802,swap
2009-07-19,135.0206379,swap
2009-07-20,946.3187323,swap
2009-07-21,141.2483367,withdraw
2009-07-22,776.9262078,stake
2009-07-23,272.1681586,stake
2009-07-24,934.2572123,swap
2009-07-25,722.759944,swap
2009-07-26,756.2755758,swap
2009-07-27,226.8685813,withdraw
2009-07-28,448.6095769,withdraw
2009-07-29,621.6350626,transfer
2009-07-30,772.273882,stake
2009-07-31,112.9197822,transfer
2009-08-01,962.7416633,transfer
2009-08-02,891.3184638,swap
2009-08-03,277.6451046,withdraw
2009-08-04,824.5326406,transfer
2009-08-05,523.1406838,transfer
2009-08-06,467.1884167,transfer
2009-08-07,321.2897648,swap
2009-08-08,585.1589008,swap
2009-08-09,732.5902265,withdraw
2009-08-10,416.8235759,transfer
2009-08-11,632.9270011,transfer
2009-08-12,702.3197919,withdraw
2009-08-13,714.0105988,withdraw
2009-08-14,61.44643715,withdraw
2009-08-15,861.1503276,stake
2009-08-16,463.6707816,withdraw
2009-08-17,269.7919209,swap
2009-08-18,249.3468624,stake
2009-08-19,488.1839717,withdraw
2009-08-20,887.9632241,swap
2009-08-21,384.5641059,withdraw
2009-08-22,752.2284893,withdraw
2009-08-23,105.8505437,stake
2009-08-24,481.2961351,swap
2009-08-25,991.769279,transfer
2009-08-26,772.7334248,withdraw
2009-08-27,218.4232036,stake
2009-08-28,506.427059,swap
2009-08-29,241.288516,withdraw
2009-08-30,415.465318,transfer
2009-08-31,782.2831835,swap
2009-09-01,773.5125671,swap
2009-09-02,235.8193741,stake
2009-09-03,923.001085,withdraw
2009-09-04,596.6425009,withdraw
2009-09-05,386.1250481,swap
2009-09-06,506.916225,withdraw
2009-09-07,609.0205409,swap
2009-09-08,564.2916265,transfer
2009-09-09,491.5409852,stake
2009-09-10,509.883476,withdraw
2009-09-11,184.6477913,withdraw
2009-09-12,814.6055753,stake
2009-09-13,546.3427167,transfer
2009-09-14,139.7690631,transfer
2009-09-15,768.4955306,transfer
2009-09-16,933.1195386,transfer
2009-09-17,947.8338302,transfer
2009-09-18,375.3275551,swap
2009-09-19,144.1617048,withdraw
2009-09-20,523.2156304,withdraw
2009-09-21,121.4831371,withdraw
2009-09-22,934.6475443,swap
2009-09-23,191.7438311,stake
2009-09-24,260.2382014,transfer
2009-09-25,412.5701616,stake
2009-09-26,389.3328239,transfer
2009-09-27,796.7162635,transfer
2009-09-28,461.7536523,stake
2009-09-29,179.0605774,withdraw
2009-09-30,274.5377965,swap
2009-10-01,514.0222513,stake
2009-10-02,155.9793783,withdraw
2009-10-03,615.5391189,transfer
2009-10-04,570.0898335,withdraw
2009-10-05,717.5552932,transfer
2009-10-06,938.3275692,transfer
2009-10-07,913.1320155,withdraw
2009-10-08,946.6148619,transfer
2009-10-09,252.2684411,swap
2009-10-10,140.2496536,withdraw
2009-10-11,309.2539335,stake
2009-10-12,896.134321,transfer
2009-10-13,972.3329399,transfer
2009-10-14,860.7317016,swap
2009-10-15,118.9175439,swap
2009-10-16,947.9537181,stake
2009-10-17,429.1244471,transfer
2009-10-18,19.21718785,stake
2009-10-19,447.9698033,stake
2009-10-20,55.60847798,transfer
2009-10-21,548.4391419,stake
2009-10-22,345.1684872,stake
2009-10-23,478.7005843,swap
2009-10-24,617.0386571,swap
2009-10-25,870.1130849,stake
2009-10-26,665.2825607,transfer
2009-10-27,439.7083798,swap
2009-10-28,821.2335751,stake
2009-10-29,906.5263162,withdraw
2009-10-30,128.5623668,withdraw
2009-10-31,536.6136478,stake
2009-11-01,291.6668401,withdraw
2009-11-02,56.5905859,swap
2009-11-03,671.8612282,transfer
2009-11-04,864.1430697,stake
2009-11-05,171.2736279,swap
2009-11-06,814.289521,transfer
2009-11-07,854.8617762,withdraw
2009-11-08,915.1970382,withdraw
2009-11-09,272.6322382,withdraw
2009-11-10,904.9135345,withdraw
2009-11-11,327.4561272,swap
2009-11-12,556.8146333,swap
2009-11-13,60.00239612,transfer
2009-11-14,53.44227749,stake
2009-11-15,723.1694806,transfer
2009-11-16,450.0351782,stake
2009-11-17,263.7294516,withdraw
2009-11-18,198.5093611,withdraw
2009-11-19,673.253956,withdraw
2009-11-20,10.39752859,withdraw
2009-11-21,807.8322575,swap
2009-11-22,88.45711007,transfer
2009-11-23,199.5747188,stake
2009-11-24,392.3740313,stake
2009-11-25,490.0101523,swap
2009-11-26,361.4451647,withdraw
2009-11-27,327.5050433,transfer
2009-11-28,964.276852,withdraw
2009-11-29,645.1638844,swap
2009-11-30,33.19862581,stake
2009-12-01,435.8741494,swap
2009-12-02,876.2586127,stake
2009-12-03,308.4416245,transfer
2009-12-04,103.6107813,stake
2009-12-05,760.8009239,transfer
2009-12-06,609.9536936,withdraw
2009-12-07,574.6093827,withdraw
2009-12-08,63.04079401,swap
2009-12-09,149.0940197,transfer
2009-12-10,626.3239023,withdraw
2009-12-11,215.745603,transfer
2009-12-12,509.029379,withdraw
2009-12-13,549.4328692,withdraw
2009-12-14,290.6721184,stake
2009-12-15,948.940904,swap
2009-12-16,844.0394658,stake
2009-12-17,725.1497726,transfer
2009-12-18,87.21392775,withdraw
2009-12-19,115.0687191,swap
2009-12-20,497.8535324,withdraw
2009-12-21,169.1062157,withdraw
2009-12-22,978.4828089,stake
2009-12-23,166.9350317,transfer
2009-12-24,492.5931571,swap
2009-12-25,370.4798463,swap
2009-12-26,642.9925572,swap
2009-12-27,137.7460448,transfer
2009-12-28,436.0132638,swap
2009-12-29,281.9579825,transfer
2009-12-30,888.8740094,swap
2009-12-31,50.17985501,withdraw
2010-01-01,914.5902191,transfer
2010-01-02,834.6641972,stake
2010-01-03,304.5950093,swap
2010-01-04,791.3977481,stake
2010-01-05,40.90142474,transfer
2010-01-06,967.1968948,withdraw
2010-01-07,531.3289932,stake
2010-01-08,310.2482158,stake
2010-01-09,368.9573805,withdraw
2010-01-10,75.74129993,withdraw
2010-01-11,989.4560189,transfer
2010-01-12,48.8990257,swap
2010-01-13,658.3580519,stake
2010-01-14,448.3085684,stake
2010-01-15,949.427056,transfer
2010-01-16,253.5397429,swap
2010-01-17,536.7659557,transfer
2010-01-18,487.5326465,stake
2010-01-19,705.8377796,stake
2010-01-20,77.33012963,withdraw
2010-01-21,201.8512387,withdraw
2010-01-22,222.4191719,swap
2010-01-23,740.7692473,stake
2010-01-24,197.2473094,stake
2010-01-25,577.7568463,withdraw
2010-01-26,223.0913823,transfer
2010-01-27,863.0087006,transfer
2010-01-28,942.7635999,stake
2010-01-29,523.3080452,stake
2010-01-30,358.7857954,swap
2010-01-31,241.7171973,swap
2010-02-01,59.28319151,withdraw
2010-02-02,275.8150754,stake
2010-02-03,657.6934221,transfer
2010-02-04,538.280762,swap
2010-02-05,944.6008655,withdraw
2010-02-06,402.3144899,withdraw
2010-02-07,696.9247089,transfer
2010-02-08,494.42952,swap
2010-02-09,517.4504538,transfer
2010-02-10,275.0965715,withdraw
2010-02-11,460.4012691,stake
2010-02-12,476.077147,transfer
2010-02-13,709.5760965,withdraw
2010-02-14,941.2335992,stake
2010-02-15,336.0280647,stake
2010-02-16,51.7784639,swap
2010-02-17,501.3321742,swap
2010-02-18,549.0167188,withdraw
2010-02-19,176.7561456,transfer
2010-02-20,762.8599602,stake
2010-02-21,985.0798174,swap
2010-02-22,946.3169698,swap
2010-02-23,205.1349784,transfer
2010-02-24,876.6096075,swap
2010-02-25,707.4487,withdraw
2010-02-26,459.3080982,transfer
2010-02-27,545.2048844,stake
2010-02-28,851.1041732,withdraw
2010-03-01,485.3335902,stake
2010-03-02,379.4752954,stake
2010-03-03,498.3150181,swap
2010-03-04,583.338506,withdraw
2010-03-05,197.1868772,withdraw
2010-03-06,901.898653,transfer
2010-03-07,677.4450793,withdraw
2010-03-08,636.9362282,transfer
2010-03-09,108.5012639,withdraw
2010-03-10,608.1321988,stake
2010-03-11,129.7510556,transfer
2010-03-12,87.91069844,withdraw
2010-03-13,532.0377867,transfer
2010-03-14,408.7576787,swap
2010-03-15,592.9221675,swap
2010-03-16,98.32994638,transfer
2010-03-17,436.6732322,transfer
2010-03-18,183.0388479,stake
2010-03-19,987.2290851,withdraw
2010-03-20,565.5387103,swap
2010-03-21,690.5624923,swap
2010-03-22,332.1640979,withdraw
2010-03-23,103.7915256,swap
2010-03-24,976.1121542,swap
2010-03-25,293.396445,transfer
2010-03-26,429.5701033,swap
2010-03-27,653.3652825,swap
2010-03-28,34.45032471,swap
2010-03-29,812.1565392,withdraw
2010-03-30,541.2124081,stake
2010-03-31,285.4350152,transfer
2010-04-01,70.99190544,stake
2010-04-02,170.8734313,swap
2010-04-03,896.0835203,swap
2010-04-04,689.1639817,swap
2010-04-05,257.4027044,stake
2010-04-06,74.9447573,withdraw
2010-04-07,693.7091593,withdraw
2010-04-08,576.6836487,transfer
2010-04-09,410.4743292,stake
2010-04-10,369.9753347,withdraw
2010-04-11,224.6461332,transfer
2010-04-12,672.915144,swap
2010-04-13,970.9613475,swap
2010-04-14,183.9580934,transfer
2010-04-15,601.1454538,withdraw
2010-04-16,429.9432052,stake
2010-04-17,452.2218345,transfer
2010-04-18,261.6058073,withdraw
2010-04-19,826.8835269,transfer
2010-04-20,490.4030481,withdraw
2010-04-21,547.9717937,swap
2010-04-22,311.7133037,transfer
2010-04-23,189.990381,stake
2010-04-24,95.05128432,transfer
2010-04-25,716.9779495,swap
2010-04-26,204.2719389,swap
2010-04-27,693.1746006,withdraw
2010-04-28,396.4726816,swap
2010-04-29,421.617053,withdraw
2010-04-30,474.4857211,swap
2010-05-01,374.031423,withdraw
2010-05-02,109.6137775,stake
2010-05-03,316.5354919,withdraw
2010-05-04,667.0970171,withdraw
2010-05-05,669.1265575,stake
2010-05-06,293.3620642,withdraw
2010-05-07,465.5016003,withdraw
2010-05-08,201.5127557,stake
2010-05-09,218.2683607,swap
2010-05-10,32.81661752,transfer
2010-05-11,897.7790844,withdraw
2010-05-12,218.5995984,swap
2010-05-13,235.2585382,transfer
2010-05-14,286.8054183,stake
2010-05-15,136.133991,withdraw
2010-05-16,642.8702543,withdraw
2010-05-17,84.39152365,stake
2010-05-18,142.8604021,withdraw
2010-05-19,648.3091593,transfer
2010-05-20,346.2640143,transfer
2010-05-21,710.8683484,stake
2010-05-22,561.8504972,withdraw
2010-05-23,263.4609613,swap
2010-05-24,654.319671,withdraw
2010-05-25,125.1109435,stake
2010-05-26,541.0462792,swap
2010-05-27,442.776624,transfer
2010-05-28,275.194847,transfer
2010-05-29,607.9649478,swap
2010-05-30,872.6202564,swap
2010-05-31,998.9156528,stake
2010-06-01,611.6851411,withdraw
2010-06-02,410.6588156,transfer
2010-06-03,232.9550292,withdraw
2010-06-04,264.5251285,transfer
2010-06-05,484.6604284,withdraw
2010-06-06,373.6049243,transfer
2010-06-07,914.6763774,withdraw
2010-06-08,374.612513,stake
2010-06-09,379.7101452,transfer
2010-06-10,389.6991673,stake
2010-06-11,838.2540083,transfer
2010-06-12,654.2804376,transfer
2010-06-13,618.0271618,transfer
2010-06-14,340.8015922,withdraw
2010-06-15,819.7251351,transfer
2010-06-16,47.98022274,stake
2010-06-17,872.0892006,withdraw
2010-06-18,517.6224008,withdraw
2010-06-19,404.2677325,transfer
2010-06-20,502.1956079,swap
2010-06-21,670.7413752,withdraw
2010-06-22,22.63777225,transfer
2010-06-23,872.8363379,stake
2010-06-24,452.2721301,swap
2010-06-25,349.5368545,withdraw
2010-06-26,146.86311,swap
2010-06-27,445.0707206,withdraw
2010-06-28,501.3595436,swap
2010-06-29,409.6102275,swap
2010-06-30,681.8734929,stake
2010-07-01,426.6875635,swap
2010-07-02,961.8034021,stake
2010-07-03,603.2847426,transfer
2010-07-04,809.4031563,withdraw
2010-07-05,118.2623441,stake
2010-07-06,403.31838,withdraw
2010-07-07,343.4792244,stake
2010-07-08,573.7875643,withdraw
2010-07-09,862.5023849,stake
2010-07-10,87.55483558,withdraw
2010-07-11,81.84905006,transfer
2010-07-12,851.8145311,withdraw
